dataset,question_id,record_index,source_file,source_locator,source_category,single_generator,best_mas_generator,p_single,p_best_mas,delta,bucket,bucket_cn,mean5_complete,candidate_scope,question_preview
mmlu_pro,mmlu_pro_7289,6115,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=6115,economics,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,Which component of a nation's balance of payments recognizes the purchase and sale of real and financial assets between nations? Options: (A) The trade deficit account (B) The goods and services accou
mmlu_pro,mmlu_pro_5222,6116,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=6116,other,finalizer_only,star,0.0,0.0,0.0,other,其他,True,only SingleAgent and fixed BestMAS have Mean-5 labels,Which of the following is not an element of the redistribution-with-growth policy approach? Options: (A) subsidized housing (B) elimination of trade barriers (C) universal healthcare (D) social securi
mmlu_pro,mmlu_pro_12215,6117,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=6117,engineering,finalizer_only,star,0.2,0.0,-0.2,both_low_nonzero,双低（非全零）,True,only SingleAgent and fixed BestMAS have Mean-5 labels,A plane 1-GHz traveling wave in air with peak electric field intensity of 1 v/m is incident normally on a large copper sheet. Find the average power absorbed by the sheet per square meter of area. Opt
mmlu_pro,mmlu_pro_7483,6118,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=6118,economics,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,According to Classical analysis an economy in a recession can return to full employment through Options: (A) reducing interest rates. (B) contractionary monetary policy. (C) cutting taxes. (D) expansi
mmlu_pro,mmlu_pro_8155,6119,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=6119,math,finalizer_only,star,0.2,0.0,-0.2,both_low_nonzero,双低（非全零）,True,only SingleAgent and fixed BestMAS have Mean-5 labels,Which of the following sets has the greatest cardinality? Options: (A) The set of all finite subsets of R (B) R (C) The set of all infinite subsets of R (D) The set of all functions from Z to Z (E) Th
mmlu_pro,mmlu_pro_6455,6120,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=6120,health,finalizer_only,star,0.8,1.0,0.2,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,Insulin deficiency is associated with Options: (A) Reduced proteolysis (B) Reduced glycogenesis (C) Reduced ketogenesis (D) Reduced gluconeogenesis (E) Increased ketogenesis (F) Reduced lipolysis (G) 
mmlu_pro,mmlu_pro_10896,6121,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=6121,philosophy,finalizer_only,star,0.0,0.0,0.0,other,其他,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"Mill claims that the principle of utility: Options: (A) can only be proven through extensive observation and study. (B) can be proven from principles that are known empirically. (C) can be proven, but"
mmlu_pro,mmlu_pro_11930,6122,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=6122,engineering,finalizer_only,star,0.0,0.2,0.2,both_low_nonzero,双低（非全零）,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"An air-coretoroidhas 500 turns, a cross-sectional area of 6 cm^2, a mean radius of 15 cm, and a coil current of 4A. Find the magnetic field of thistoroidalcoil using flux densities and check by Ampere"
mmlu_pro,mmlu_pro_5868,6123,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=6123,other,finalizer_only,star,0.8,1.0,0.2,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,In which ways does realism differ from social constructivism in the theorisation of identity within international relations? Options: (A) Social constructivism employs theories of causality in the stu
mmlu_pro,mmlu_pro_2789,6124,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=6124,psychology,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,What is an EPSP? What is an IPSP? How do they affect a nerve cell's excitability? Options: (A) EPSP and IPSP are types of nerve cells. (B) Both EPSP and IPSP reduce the likelihood of a nerve cell reac
mmlu_pro,mmlu_pro_4905,6125,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=6125,history,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"Which of the following sites has monumental earthworks with concentric ridges in a semicircle that date from around 3,500 years ago? Options: (A) Caral (B) Chichen Itza (C) The Parthenon (D) Machu Pic"
mmlu_pro,mmlu_pro_9645,6126,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=6126,physics,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,The electric flux through a spherical surface is $4.0\times 10^4 N \cdot m^2/C$. What is the net charge enclosed by the surface? Options: (A) 2.65e-07 (B) 7.10e-07 (C) 2.30e-07 (D) 8.45e-07 (E) 5.67e-
mmlu_pro,mmlu_pro_9794,6127,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=6127,physics,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,What will be the maximum kinetic energy of the photoelectrons ejected from magnesium (for which the work function \varphi = 3.7eV) when irradiated by ultraviolet light of frequency 1.5 × 10^15 sec^-1 
mmlu_pro,mmlu_pro_10503,6128,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=6128,computer science,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,Explain how a conditional branch instruction is specified in APL programs. Options: (A) A conditional branch instruction is specified in APL by writing the keyword 'IF' followed by an expression and a
mmlu_pro,mmlu_pro_114,6129,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=6129,business,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"Tom bought a new bicycle for $80. After 4 years of use, he sold it to a second-hand dealer for $15. What was the annual depreciation by the straight line method? What was the annual rate of depreciati"
mmlu_pro,mmlu_pro_7969,6130,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=6130,math,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"If polygon ABCDE ~ polygon PQRST, AB = BC = 8, AE = CD = 4, ED = 6, QR = QP, and RS = PT = 3, find the perimeter of polygon ABCDE. Options: (A) 22 (B) 30 (C) 32 (D) 24 (E) 26 (F) 35 (G) 40 (H) 38 (I) "
mmlu_pro,mmlu_pro_9647,6131,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=6131,physics,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,A child slides a block of mass $2 \mathrm{~kg}$ along a slick kitchen floor. If the initial speed is 4 $\mathrm{m} / \mathrm{s}$ and the block hits a spring with spring constant $6 \mathrm{~N} / \math
mmlu_pro,mmlu_pro_7913,6132,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=6132,math,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,The financial aid office at a state university conducts a study to determine the total student costs per semester. All students are charged $4500 for tuition. The mean cost for books is $350 with a st
mmlu_pro,mmlu_pro_6690,6133,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=6133,health,finalizer_only,star,1.0,0.8,-0.2,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,A 32-year-old man and his 29-year-old wife come to the office for evaluation for infertility. The wife's gynecologist has reported that her anatomic and physiologic evaluation disclosed no abnormaliti
mmlu_pro,mmlu_pro_12063,6134,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=6134,engineering,finalizer_only,star,0.2,0.2,0.0,both_low_nonzero,双低（非全零）,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"A reciprocating refrigeration compressor uses Freon-12 as the refrigerant. The gas enters at 20lbf/in^2, 60°F and is compressed to 180lbf/in^2. The single cylinder compressor has a bore of 2.0 in, a s"
mmlu_pro,mmlu_pro_9335,6135,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=6135,physics,finalizer_only,star,0.0,0.0,0.0,other,其他,True,only SingleAgent and fixed BestMAS have Mean-5 labels,A spacecraft is placed in orbit $200 \mathrm{~km}$ above Earth in a circular orbit. Calculate the minimum escape speed from Earth. Options: (A) 6.42 $ \mathrm{~km} / \mathrm{s}$ (B) 3.23 $ \mathrm{~km
mmlu_pro,mmlu_pro_3814,6136,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=6136,chemistry,finalizer_only,star,0.2,0.4,0.2,both_low_nonzero,双低（非全零）,True,only SingleAgent and fixed BestMAS have Mean-5 labels,Predict the number of lines in the EPR spectrum of a solution of dimethylnitroxide (CH3)2NO• assuming the lines do not overlap. Options: (A) 15 (B) 24 (C) 21 (D) 3 (E) 5 (F) 6 (G) 10 (H) 9 (I) 12 (J) 
mmlu_pro,mmlu_pro_7605,6137,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=6137,economics,finalizer_only,star,0.0,0.0,0.0,other,其他,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"Given the following national income accounting data, compute GNP, NNP and NI (all figures are in billions). - Compensation of employees195.6 - U.S. exports of goods and services14.5 - Capital consumpt"
mmlu_pro,mmlu_pro_10358,6138,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=6138,computer science,finalizer_only,star,0.0,0.0,0.0,other,其他,True,only SingleAgent and fixed BestMAS have Mean-5 labels,Which of the following has the greatest potential for compromising a user's personal privacy? Options: (A) A group of cookies stored by the user's Web browser (B) The Wi-Fi network the user is connect
mmlu_pro,mmlu_pro_7715,6139,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=6139,math,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,Solve the equation −17.02 = −2.3y. Check your answer. Options: (A) −7.4 (B) 14.72 (C) 10.2 (D) 12.5 (E) 7.4 (F) -10.2 (G) 3.6 (H) -3.6 (I) -12.5 (J) −19.32
mmlu_pro,mmlu_pro_1569,6140,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=6140,law,finalizer_only,star,0.0,0.0,0.0,other,其他,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"In 1993, a rancher had good record title to a 20-acre orange grove in fee simple absolute. In 1994, the rancher delivered to his son, for a sum of $1,000, a deed signed by the rancher, naming the son "
mmlu_pro,mmlu_pro_11369,6141,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=6141,engineering,finalizer_only,star,0.2,0.2,0.0,both_low_nonzero,双低（非全零）,True,only SingleAgent and fixed BestMAS have Mean-5 labels,A closed system contains pure ammonia (NH_3) at an initial pressure and temperature of 1640psiaand 1460°R respectively. The ammonia then undergoes an isothermal expansion to a final pressure of 820psi
mmlu_pro,mmlu_pro_7478,6142,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=6142,economics,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"What were some causes of the stagflation in the early 1970' s? Options: (A) Decrease in unemployment (B) Rapid acceleration of price level, oil price increases, perversely working tax systems, and mac"
mmlu_pro,mmlu_pro_2995,6143,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=6143,biology,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,A healthy person sitting at rest consciously begins to breathe too fast. Which of the following describes the change in the person’s blood caused by this hyperventilation? Options: (A) No change in bo
mmlu_pro,mmlu_pro_6919,6144,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=6144,economics,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,How does the price system help allocative efficiency? Explain how prices can act as 'feedback mechanism' to offset the depletion of resources? Options: (A) The price system helps allocative efficiency
mmlu_pro,mmlu_pro_10273,6145,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=6145,physics,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"A heavy object can sink into the ground during an earthquake if the shaking causes the ground to undergo liquefaction, in which the soil grains experience little friction as they slide over one anothe"
mmlu_pro,mmlu_pro_6058,6146,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=6146,health,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"Vitamin D deficiency can often be found as a single nutrient deficiency, that is, in an otherwise well-nourished person. The main reason this can happen is because: Options: (A) Vitamin D is not essen"
mmlu_pro,mmlu_pro_164,6147,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=6147,business,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"The assessed valuation of the taxable property in the town of Smithville is $52,384,600. The taxes to be raised are $123,475 for a new local project, $931,442.75 for educational purposes, and $319,878"
mmlu_pro,mmlu_pro_5142,6148,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=6148,other,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,The relative stability of American public policy is achieved largely through Options: (A) the implementation of direct democracy (B) affirmative action programs (C) the constitutional fragmentation of
mmlu_pro,mmlu_pro_205,6149,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=6149,business,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"If the annual earnings per share has mean $8.6 and standard deviation $3.4, what is the chance that an observed EPS less than $5.5? Options: (A) 0.3571 (B) 0.0625 (C) 0.2345 (D) 0.5000 (E) 0.4112 (F) "
mmlu_pro,mmlu_pro_3522,6150,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=6150,biology,finalizer_only,star,0.8,1.0,0.2,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,Distinguish betweenapoenzymesandcofactors . Options: (A) Apoenzymes can function independently as active enzymes without the need for cofactors. (B) Both apoenzymes and cofactors are types of vitamins
mmlu_pro,mmlu_pro_10644,6151,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=6151,computer science,finalizer_only,star,1.0,0.8,-0.2,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"Let $X_0, X_1, X_2, \ldots$ be drawn i.i.d. from $p(x)$, and $x\in\{1,2,3,\ldots,100\}. Let $N$ be the waiting time to the next occurrence of $X_0$. Compute $E(N)$. Options: (A) 99.0 (B) 101.0 (C) 125"
mmlu_pro,mmlu_pro_8189,6152,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=6152,math,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"Julian is jogging around a circular track of radius 50 m. In a coordinate system with its origin at the center of the track, Julian's x-coordinate is changing at a rate of -1.25 m/s when his coordinat"
mmlu_pro,mmlu_pro_2702,6153,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=6153,psychology,finalizer_only,star,0.0,0.0,0.0,other,其他,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"When the corpus callosum is cut in a right-handed patient, often the patient Options: (A) Cannot name objects placed in the right hand if the patient can see them (B) cannot recognize objects placed i"
mmlu_pro,mmlu_pro_3410,6154,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=6154,biology,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"Is there a genetic basis for schizophrenia? Options: (A) No, there is no genetic basis for schizophrenia. (B) Yes, there is a genetic basis for schizophrenia. (C) Schizophrenia is not influenced by ge"
mmlu_pro,mmlu_pro_1103,6155,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=6155,law,finalizer_only,star,0.2,0.2,0.0,both_low_nonzero,双低（非全零）,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"A dance student worked very hard to strengthen her legs, including performing additional activities such as leaping and bounding up multiple flights of stairs in her apartment building. While she was "
mmlu_pro,mmlu_pro_1159,6156,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=6156,law,finalizer_only,star,0.8,1.0,0.2,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,In which of the following situations is the defendant's conduct most likely to make him criminally responsible for the victim's death? Options: (A) The defendant sold the victim a used car. Unbeknowns
mmlu_pro,mmlu_pro_5754,6157,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=6157,other,finalizer_only,star,0.8,0.8,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,What animal represents the year 2000 on the Chinese calendar? Options: (A) tiger (B) sheep (C) monkey (D) rabbit (E) horse (F) dragon (G) dog (H) rat (I) snake (J) rooster
mmlu_pro,mmlu_pro_5871,6158,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=6158,other,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,Weber said that the 'spirit of capitalism' could be traced back to: Options: (A) the movement towards religious pluralism (B) inspirational Protestant groups who revived religious ideas (C) the fall o
mmlu_pro,mmlu_pro_11706,6159,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=6159,engineering,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"What is steady state heat transfer? Options: (A) Steady state heat transfer is when the rate of energy in equals the rate of energy out, with no accumulation of energy. (B) Steady state heat transfer "
mmlu_pro,mmlu_pro_10703,6160,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=6160,computer science,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"If we have a list of tabular values represented by a one-dimensionalar-ray, then the first differences of the list areformed by subtracting each element except the last [sincenothing follows the last "
mmlu_pro,mmlu_pro_2991,6161,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=6161,biology,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"The acrosome and cortical reactions that occur immediately after fertilization ensure which of the following? Options: (A) The zygote will not divide into two embryos, producing twins. (B) The sperm w"
mmlu_pro,mmlu_pro_1720,6162,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=6162,law,finalizer_only,star,1.0,0.8,-0.2,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"At a defendant's trial for burglary, the defendant has called a witness who has testified without objection that the defendant said shortly after his arrest, ""They've got the wrong person for this, be"
mmlu_pro,mmlu_pro_9751,6163,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=6163,physics,finalizer_only,star,0.6,1.0,0.4,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,How many megacoulombs of positive charge are in $1.00 \mathrm{~mol}$ of neutral molecular-hydrogen gas $\left(\mathrm{H}_2\right)$ ? Options: (A) $0.75\ \mathrm{MC}$ (B) $0.90\ \mathrm{MC}$ (C) $0.10$
mmlu_pro,mmlu_pro_10660,6164,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=6164,computer science,finalizer_only,star,0.4,0.8,0.4,other,其他,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"A microcomputer used for data acquisition and control is required to digitize and process four analog input signals and to output their average continually; i.e., in real time. The time for an externa"
mmlu_pro,mmlu_pro_10610,6165,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=6165,computer science,finalizer_only,star,0.2,0.0,-0.2,both_low_nonzero,双低（非全零）,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"A TCP entity sends 6 segments across the Internet. The measured round-trip times (RTTM) for the 6 segments are 68ms, 42ms, 65ms, 80ms, 38ms, and 75ms, respectively. Assume that the smooth averaged RTT"
mmlu_pro,mmlu_pro_3422,6166,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=6166,biology,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"If a living frog muscle is dissected out from a frog's body and placed in a closed container without oxygen, it can contract for a time when stimulated. Then it stops. But if the container is opened, "
mmlu_pro,mmlu_pro_6018,6167,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=6167,health,finalizer_only,star,0.0,0.0,0.0,other,其他,True,only SingleAgent and fixed BestMAS have Mean-5 labels,Remarriages are Options: (A) More frequent for men than women (B) Illegal in most countries (C) Most common among those who have never been married before (D) Typically more successful (E) Always unsu
mmlu_pro,mmlu_pro_12226,6168,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=6168,engineering,finalizer_only,star,1.0,0.8,-0.2,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,A certain precision 1-\muF capacitor has very high resistance material used between its conducting surfaces. The capacitor is charged to 1V at t = 0 and disconnected from the source. It is found that 
mmlu_pro,mmlu_pro_3855,6169,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=6169,chemistry,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,Find the pH of 0.10 MHOAcsolution that has 0.20 MNaOAc dissolved in it. The dissociation constant ofHOAcis 1.75 × 10^-5. Options: (A) 3.92 (B) 6.07 (C) 5.07 (D) 6.50 (E) 5.92 (F) 7.00 (G) 5.5 (H) 4.50
mmlu_pro,mmlu_pro_9759,6170,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=6170,physics,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"A thermopile is placed near a furnace having a small circular opening. When the furnace is at 2000 °K, and its distance from the thermopile is such that the hole subtends the same solid angle as the s"
mmlu_pro,mmlu_pro_12056,6171,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=6171,engineering,finalizer_only,star,0.8,0.8,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"What is the equilibrium composition of a mixture ofcarbon monoxide, carbon dioxide, and molecular oxygen at 3000°K and30psia? Assume the mixture contains 5 atoms of oxygenper atom of carbon. Options: "
mmlu_pro,mmlu_pro_8586,6172,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=6172,math,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"What is the smallest positive integer with factors of 16, 15, and 12? Options: (A) 240 (B) 360 (C) 12 (D) 960 (E) 120 (F) 22 (G) 840 (H) 600 (I) 720 (J) 480"
mmlu_pro,mmlu_pro_2676,6173,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=6173,psychology,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"What are factors which affect concept attainment and how does each affect the learning of concepts? Options: (A) The factors are the socioeconomic status of the student, the educational policies in pl"
mmlu_pro,mmlu_pro_6687,6174,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=6174,health,finalizer_only,star,0.8,0.4,-0.4,other,其他,True,only SingleAgent and fixed BestMAS have Mean-5 labels,A 10-year-old girl is brought to the office by her mother because her school nurse thinks that she may have Marfan syndrome. She is at the 95th percentile for height and 25th percentile for weight. Ph
mmlu_pro,mmlu_pro_210,6175,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=6175,business,finalizer_only,star,0.6,0.8,0.2,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"Universal Fur is located in Clyde, Baffin Island, and sells high-quality fur bow ties throughout the world at a price of $5 each. The production function for fur bow ties (q) is given by q = 240x - 2x"
mmlu_pro,mmlu_pro_11247,6176,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=6176,philosophy,finalizer_only,star,0.2,0.4,0.2,both_low_nonzero,双低（非全零）,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"Which of the following explanations best fits the fallacy of ignorance of refutation? Options: (A) asserting an argumentative opponent has taken an easily defeated position, which the opponent has not"
mmlu_pro,mmlu_pro_973,6177,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=6177,law,finalizer_only,star,1.0,0.6,-0.4,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,Which case was the first to define the meaning of the doctrine of 'margin of appreciation' as applied by the European Court of Human Rights? Options: (A) Dudgeon v UK (1981) (B) Marckx v Belgium (1979
